pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough
2019-03-23T22:18:37Z,2019-03-23T22:23:57Z,2,1.19,6,1.96,0,11.76,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan
2019-03-23T22:47:25Z,2019-03-23T22:53:59Z,1,1.6,7.5,2.26,0,13.56,yellow,credit card,Yorkville West,Upper West Side South,Manhattan,Manhattan
2019-03-23T22:49:58Z,2019-03-23T23:03:38Z,1,3.5,12.5,3.25,0,19.55,yellow,credit card,Union Sq,Lenox Hill East,Manhattan,Manhattan
2019-03-23T22:55:18Z,2019-03-23T23:14:25Z,1,4.14,16,0,0,17.3,green,cash,Crown Heights North,Bushwick North,Brooklyn,Brooklyn
2019-03-23T22:58:51Z,2019-03-23T23:10:20Z,1,2.32,10,0,0,13.8,yellow,cash,Lincoln Square East,Lenox Hill West,Manhattan,Manhattan
2019-03-23T23:10:44Z,2019-03-23T23:31:56Z,1,4.5,18,2,0,23.8,yellow,credit card,Times Sq/Theatre District,Central Harlem North,Manhattan,Manhattan
2019-03-23T23:11:00Z,2019-03-23T23:29:19Z,1,4.4,16.5,0,0,20.3,yellow,cash,Downtown Brooklyn/MetroTech,West Chelsea/Hudson Yards,Brooklyn,Manhattan
2019-03-23T23:17:57Z,2019-03-23T23:21:40Z,2,0.87,5,0.88,0,9.68,yellow,credit card,Lincoln Square East,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-23T23:20:51Z,2019-03-23T23:55:45Z,1,5.9,25.5,0,0,29.3,yellow,cash,Gramercy,Stuyvesant Heights,Manhattan,Brooklyn
2019-03-23T23:34:47Z,2019-03-23T23:50:20Z,1,2.6,12,0,0,15.8,yellow,cash,East Village,Flatiron,Manhattan,Manhattan
2019-03-23T23:50:41Z,2019-03-23T23:51:41Z,1,0.16,3,0,0,4.3,green,cash,Greenpoint,Greenpoint,Brooklyn,Brooklyn
2019-03-24T00:12:23Z,2019-03-24T00:27:21Z,3,7.2,22,6.3,5.76,37.86,yellow,credit card,LaGuardia Airport,Yorkville East,Queens,Manhattan
2019-03-24T00:13:15Z,2019-03-24T00:28:27Z,1,2.4,11.5,3.05,0,18.35,yellow,credit card,Clinton East,Greenwich Village South,Manhattan,Manhattan
2019-03-24T00:15:26Z,2019-03-24T00:35:30Z,1,4.94,18,4,0,26.05,green,credit card,Greenpoint,East Village,Brooklyn,Manhattan
2019-03-24T00:44:57Z,2019-03-24T00:50:04Z,1,1.2,6,1.95,0,11.75,yellow,credit card,Clinton East,East Chelsea,Manhattan,Manhattan
2019-03-24T01:13:51Z,2019-03-24T01:24:00Z,1,2.8,10.5,2.85,0,17.15,yellow,credit card,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-24T01:43:34Z,2019-03-24T02:01:11Z,0,4.2,15.5,3.85,0,23.15,yellow,credit card,Times Sq/Theatre District,East Harlem South,Manhattan,Manhattan
2019-03-24T01:43:50Z,2019-03-24T02:07:27Z,1,6.3,23,2,0,28.8,yellow,credit card,Little Italy/NoLiTa,Long Island City/Queens Plaza,Manhattan,Queens
2019-03-24T02:33:17Z,2019-03-24T02:36:23Z,5,0.44,4,1.56,0,9.36,yellow,credit card,Gramercy,Gramercy,Manhattan,Manhattan
2019-03-24T02:35:51Z,2019-03-24T02:42:12Z,1,2.4,8.5,2.46,0,14.76,yellow,credit card,Lenox Hill West,Kips Bay,Manhattan,Manhattan
2019-03-24T02:41:56Z,2019-03-24T03:01:14Z,1,4.41,17,0,0,18.3,green,cash,Greenpoint,Ridgewood,Brooklyn,Queens
2019-03-24T03:44:09Z,2019-03-24T03:52:13Z,1,1.31,7.5,2.26,0,13.56,yellow,credit card,Clinton East,Murray Hill,Manhattan,Manhattan
2019-03-24T04:54:14Z,2019-03-24T05:04:44Z,1,2.07,9.5,1,0,14.3,yellow,credit card,Union Sq,Alphabet City,Manhattan,Manhattan
2019-03-24T06:17:11Z,2019-03-24T06:28:57Z,4,4.44,15,0,0,15.8,yellow,cash,Elmhurst,Steinway,Queens,Queens
2019-03-24T06:21:12Z,2019-03-24T06:46:32Z,1,18.99,50.5,10.26,0,61.56,yellow,credit card,JFK Airport,Brooklyn Heights,Queens,Brooklyn
2019-03-24T07:41:23Z,2019-03-24T07:46:50Z,1,1.45,7,0,0,7.8,green,cash,Flatlands,Midwood,Brooklyn,Brooklyn
2019-03-24T08:12:47Z,2019-03-24T08:23:19Z,1,3.17,11,2.86,0,17.16,yellow,credit card,Sutton Place/Turtle Bay North,Union Sq,Manhattan,Manhattan
2019-03-24T08:53:31Z,2019-03-24T08:57:29Z,3,1.03,5.5,1.76,0,10.56,yellow,credit card,Chinatown,Greenwich Village South,Manhattan,Manhattan
2019-03-24T09:01:29Z,2019-03-24T09:04:09Z,1,0.62,4.5,0,0,7.8,yellow,cash,East Village,SoHo,Manhattan,Manhattan
2019-03-24T09:07:15Z,2019-03-24T09:36:45Z,6,10.23,33,0,0,33.8,green,credit card,East Flatbush/Farragut,South Ozone Park,Brooklyn,Queens
2019-03-24T09:35:57Z,2019-03-24T09:42:13Z,1,1.3,7,0,0,7.8,green,credit card,Stuyvesant Heights,East Williamsburg,Brooklyn,Brooklyn
2019-03-24T09:53:28Z,2019-03-24T10:01:22Z,5,2.89,9.5,3.84,0,16.64,yellow,credit card,Lenox Hill West,Gramercy,Manhattan,Manhattan
2019-03-24T09:54:55Z,2019-03-24T09:57:51Z,3,0.6,4.5,1.95,0,9.75,yellow,credit card,Midtown South,Murray Hill,Manhattan,Manhattan
2019-03-24T10:15:44Z,2019-03-24T10:17:22Z,1,0.4,3.5,0,0,6.8,yellow,cash,Gramercy,Union Sq,Manhattan,Manhattan
2019-03-24T10:20:08Z,2019-03-24T10:29:05Z,1,2.27,9.5,3.2,0,16,yellow,credit card,Lincoln Square West,Lenox Hill West,Manhattan,Manhattan
2019-03-24T10:25:43Z,2019-03-24T10:32:24Z,6,1.89,7.5,0.54,0,11.34,yellow,credit card,Midtown East,Greenwich Village North,Manhattan,Manhattan
2019-03-24T10:25:57Z,2019-03-24T10:38:01Z,1,4.06,14.5,3.56,0,21.36,yellow,credit card,Lenox Hill East,Gramercy,Manhattan,Manhattan
2019-03-24T10:36:40Z,2019-03-24T11:03:03Z,1,4.09,19,0,0,22.3,yellow,cash,Battery Park City,Midtown South,Manhattan,Manhattan
2019-03-24T11:02:28Z,2019-03-24T11:18:14Z,1,1.9,11,1,0,15.3,yellow,credit card,Central Park,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-24T11:08:38Z,2019-03-24T11:22:18Z,2,1.7,10,0,0,13.3,yellow,cash,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-24T11:23:28Z,2019-03-24T11:28:51Z,1,0.9,5.5,1.76,0,10.56,yellow,credit card,Flatiron,Midtown South,Manhattan,Manhattan
2019-03-24T11:24:51Z,2019-03-24T11:40:08Z,1,6.95,21,4.86,0,29.16,yellow,credit card,East Harlem North,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-24T11:48:12Z,2019-03-24T12:04:22Z,1,0.97,10.5,0,0,13.8,yellow,cash,Murray Hill,Garment District,Manhattan,Manhattan
2019-03-24T12:12:20Z,2019-03-24T12:27:55Z,1,1.55,10.5,0,0,13.8,yellow,cash,UN/Turtle Bay South,Central Park,Manhattan,Manhattan
2019-03-24T12:32:26Z,2019-03-24T12:43:25Z,3,2.7,11,3.55,0,17.85,yellow,credit card,Yorkville East,East Harlem North,Manhattan,Manhattan
2019-03-24T12:35:13Z,2019-03-24T12:50:26Z,1,5.32,24.22,0,0,24.72,green,credit card,Jackson Heights,Briarwood/Jamaica Hills,Queens,Queens
2019-03-24T13:17:38Z,2019-03-24T13:31:41Z,1,1.2,10,2.65,0,15.95,yellow,credit card,Murray Hill,Clinton East,Manhattan,Manhattan
2019-03-24T13:22:26Z,2019-03-24T13:31:53Z,1,1.04,7.5,1.3,0,12.1,yellow,credit card,Greenwich Village South,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-24T13:52:46Z,2019-03-24T14:07:41Z,1,2.84,12.5,3.16,0,18.96,yellow,credit card,Midtown North,East Village,Manhattan,Manhattan
2019-03-24T13:57:21Z,2019-03-24T14:19:29Z,1,6.16,20.5,0,0,21.3,yellow,credit card,East Harlem North,Kips Bay,Manhattan,Manhattan
2019-03-24T13:59:08Z,2019-03-24T14:09:16Z,1,0.97,8,0,0,8.8,green,cash,Astoria,Old Astoria,Queens,Queens
2019-03-24T14:18:04Z,2019-03-24T14:34:33Z,1,1.86,11.5,0,0,14.8,yellow,cash,SoHo,Gramercy,Manhattan,Manhattan
2019-03-24T14:50:55Z,2019-03-24T15:09:44Z,3,1.51,12,1,0,16.3,yellow,credit card,East Chelsea,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-24T15:00:34Z,2019-03-24T15:03:47Z,2,0.4,4,1.46,0,8.76,yellow,credit card,TriBeCa/Civic Center,Seaport,Manhattan,Manhattan
2019-03-24T15:15:09Z,2019-03-24T15:30:00Z,1,4.18,14.5,0,0,17.8,yellow,cash,Astoria,UN/Turtle Bay South,Queens,Manhattan
2019-03-24T15:39:19Z,2019-03-24T15:44:59Z,1,1.03,6,0,0,6.8,green,cash,Central Harlem North,Central Harlem North,Manhattan,Manhattan
2019-03-24T15:43:02Z,2019-03-24T16:02:57Z,1,3.2,14.5,0,0,15.3,yellow,cash,NA,NA,NA,NA
2019-03-24T15:52:23Z,2019-03-24T16:36:47Z,1,16.75,52,5.5,5.76,66.56,yellow,credit card,Murray Hill,JFK Airport,Manhattan,Queens
2019-03-24T15:53:55Z,2019-03-24T16:07:00Z,1,1.68,10,0,0,13.3,yellow,cash,Upper East Side North,Midtown East,Manhattan,Manhattan
2019-03-24T15:56:51Z,2019-03-24T16:01:10Z,1,0.6,4.5,1.55,0,9.35,yellow,credit card,Union Sq,Union Sq,Manhattan,Manhattan
2019-03-24T16:19:28Z,2019-03-24T16:27:01Z,3,0.9,6.5,1,0,10.8,yellow,credit card,Midtown North,Lenox Hill West,Manhattan,Manhattan
2019-03-24T17:06:49Z,2019-03-24T17:13:39Z,1,1.14,7,0,0,10.3,yellow,cash,Times Sq/Theatre District,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-24T17:11:35Z,2019-03-24T17:14:36Z,1,0.66,4.5,0,0,5.3,green,cash,East Harlem South,East Harlem North,Manhattan,Manhattan
2019-03-24T17:19:27Z,2019-03-24T17:19:29Z,1,0.34,65,13.06,0,78.36,yellow,credit card,Kew Gardens,NA,Queens,NA
2019-03-24T17:29:22Z,2019-03-24T18:04:25Z,1,6.3,27.5,0,0,30.8,yellow,credit card,Murray Hill,Williamsburg (South Side),Manhattan,Brooklyn
2019-03-24T17:41:05Z,2019-03-24T17:54:54Z,4,2.5,11.5,0,0,14.8,yellow,cash,West Chelsea/Hudson Yards,Battery Park City,Manhattan,Manhattan
2019-03-24T18:19:33Z,2019-03-24T18:31:09Z,2,0.7,8,0,0,11.3,yellow,cash,Times Sq/Theatre District,Midtown Center,Manhattan,Manhattan
2019-03-24T18:34:37Z,2019-03-24T18:37:55Z,1,0.55,4,1.46,0,8.76,yellow,credit card,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-24T18:42:56Z,2019-03-24T19:09:00Z,0,4.5,20,0,0,23.3,yellow,cash,TriBeCa/Civic Center,Kips Bay,Manhattan,Manhattan
2019-03-24T18:44:50Z,2019-03-24T19:14:16Z,6,9.02,29.5,9.64,5.76,48.2,yellow,credit card,LaGuardia Airport,Flatiron,Queens,Manhattan
2019-03-24T18:55:44Z,2019-03-24T19:17:56Z,1,7.4,24,6.61,5.76,39.67,yellow,credit card,LaGuardia Airport,Yorkville West,Queens,Manhattan
2019-03-24T19:01:08Z,2019-03-24T19:03:20Z,1,0.3,3.5,0,0,7.8,yellow,cash,TriBeCa/Civic Center,TriBeCa/Civic Center,Manhattan,Manhattan
2019-03-24T19:09:04Z,2019-03-24T19:45:42Z,1,9.5,33,8.4,5.76,50.46,yellow,credit card,Lincoln Square West,Park Slope,Manhattan,Brooklyn
2019-03-24T19:17:44Z,2019-03-24T19:27:28Z,5,1.25,8,0,0,11.3,yellow,cash,Seaport,Lower East Side,Manhattan,Manhattan
2019-03-24T19:23:13Z,2019-03-24T19:38:39Z,1,2.9,13,3.26,0,19.56,yellow,credit card,Midtown East,Upper West Side North,Manhattan,Manhattan
2019-03-24T19:36:52Z,2019-03-24T19:49:13Z,1,2.6,11.5,2.95,0,17.75,yellow,credit card,Greenwich Village North,Battery Park City,Manhattan,Manhattan
2019-03-24T19:42:37Z,2019-03-24T19:59:38Z,1,8.88,25.5,6.41,5.76,38.47,green,credit card,Flushing,East Harlem North,Queens,Manhattan
2019-03-24T19:58:31Z,2019-03-24T20:02:40Z,2,0.6,5,1.75,0,10.55,yellow,credit card,Clinton East,Clinton East,Manhattan,Manhattan
2019-03-24T19:58:47Z,2019-03-24T20:07:23Z,1,1.5,7.5,2.7,0,13.5,yellow,credit card,Little Italy/NoLiTa,Financial District North,Manhattan,Manhattan
2019-03-24T20:02:33Z,2019-03-24T20:15:24Z,1,1.8,8,0,0,8,green,cash,Jackson Heights,Woodside,Queens,Queens
2019-03-24T20:14:08Z,2019-03-24T20:21:04Z,1,0.7,6,0,0,7.3,yellow,cash,Mott Haven/Port Morris,East Harlem North,Bronx,Manhattan
2019-03-24T20:14:24Z,2019-03-24T20:19:18Z,1,0.7,5.5,0,0,9.3,yellow,cash,Lincoln Square East,Lincoln Square West,Manhattan,Manhattan
2019-03-24T20:18:33Z,2019-03-24T20:25:29Z,1,1.17,6.5,1.56,0,9.36,green,credit card,Brooklyn Heights,Cobble Hill,Brooklyn,Brooklyn
2019-03-24T20:23:53Z,2019-03-24T20:46:32Z,1,8.8,27,4,5.76,40.56,yellow,credit card,LaGuardia Airport,Upper East Side South,Queens,Manhattan
2019-03-24T20:29:21Z,2019-03-24T20:54:34Z,2,7.42,23,6.7,0,33.5,yellow,credit card,East Village,Central Harlem North,Manhattan,Manhattan
2019-03-24T20:36:56Z,2019-03-24T20:41:37Z,1,0.85,5,1.76,0,10.56,yellow,credit card,Midtown South,Gramercy,Manhattan,Manhattan
2019-03-24T20:37:27Z,2019-03-24T20:58:02Z,2,6.2,22,5.16,0,30.96,yellow,credit card,Midtown East,Battery Park City,Manhattan,Manhattan
2019-03-24T20:39:39Z,2019-03-24T20:59:44Z,3,2.35,14,3.56,0,21.36,yellow,credit card,East Chelsea,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-24T20:48:02Z,2019-03-24T21:02:28Z,1,2.92,12,3.16,0,18.96,yellow,credit card,Greenwich Village North,Clinton West,Manhattan,Manhattan
2019-03-24T21:00:09Z,2019-03-24T21:14:25Z,1,4.3,15,3.8,0,22.85,green,credit card,Brooklyn Heights,Kips Bay,Brooklyn,Manhattan
2019-03-24T21:01:26Z,2019-03-24T21:13:11Z,1,3.37,12.5,3.26,0,19.56,yellow,credit card,UN/Turtle Bay South,Lower East Side,Manhattan,Manhattan
2019-03-24T21:39:04Z,2019-03-24T21:49:12Z,1,2,9.5,2.66,0,15.96,yellow,credit card,Upper West Side South,Morningside Heights,Manhattan,Manhattan
2019-03-24T21:50:26Z,2019-03-24T22:04:53Z,1,4.39,15.5,0,0,19.3,yellow,cash,Yorkville West,Alphabet City,Manhattan,Manhattan
2019-03-24T22:03:13Z,2019-03-24T22:08:34Z,1,0.9,5.5,0,0,9.3,yellow,cash,Times Sq/Theatre District,Midtown South,Manhattan,Manhattan
2019-03-24T22:56:11Z,2019-03-24T23:15:23Z,1,6.56,22,7.26,5.76,36.32,yellow,credit card,LaGuardia Airport,Central Harlem,Queens,Manhattan
2019-03-24T22:59:07Z,2019-03-24T23:06:34Z,2,1.46,7.5,2.26,0,13.56,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-24T23:05:15Z,2019-03-24T23:20:16Z,1,4.31,15,0,0,18.8,yellow,cash,Union Sq,Upper West Side North,Manhattan,Manhattan
2019-03-24T23:19:57Z,2019-03-24T23:32:02Z,3,3.1,11.5,2.75,0,18.05,yellow,credit card,Midtown East,West Village,Manhattan,Manhattan
2019-03-24T23:38:12Z,2019-03-24T23:50:44Z,1,3.38,12.5,2.44,0,18.74,yellow,credit card,Murray Hill,Little Italy/NoLiTa,Manhattan,Manhattan
2019-03-25T00:02:17Z,2019-03-25T00:25:26Z,1,7.8,25.5,6,0,35.3,yellow,credit card,Greenwich Village South,Ridgewood,Manhattan,Queens
2019-03-25T00:44:17Z,2019-03-25T01:11:38Z,1,16.65,45.5,9.36,0,56.16,yellow,credit card,JFK Airport,Williamsburg (North Side),Queens,Brooklyn
2019-03-25T01:51:01Z,2019-03-25T02:08:23Z,1,4.56,16,0,0,17.3,green,cash,Elmhurst,Murray Hill-Queens,Queens,Queens
2019-03-25T05:33:43Z,2019-03-25T05:58:38Z,1,12.12,35.5,0,5.76,45.06,yellow,cash,Midtown North,LaGuardia Airport,Manhattan,Queens
2019-03-25T05:39:13Z,2019-03-25T05:46:41Z,1,1.5,7.5,2.8,0,14.1,yellow,credit card,Central Park,Lenox Hill East,Manhattan,Manhattan
2019-03-25T06:31:26Z,2019-03-25T07:09:53Z,1,14.74,41.53,0,5.76,48.09,yellow,credit card,Soundview/Castle Hill,Financial District South,Bronx,Manhattan
2019-03-25T07:28:39Z,2019-03-25T07:39:06Z,1,1.43,8.5,2.36,0,14.16,yellow,credit card,UN/Turtle Bay South,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-25T07:46:54Z,2019-03-25T07:52:22Z,1,0.77,5.5,2.2,0,11,yellow,credit card,Sutton Place/Turtle Bay North,Midtown North,Manhattan,Manhattan
2019-03-25T08:01:08Z,2019-03-25T08:07:54Z,1,1.5,7,0,0,10.3,yellow,cash,Upper East Side North,Upper East Side South,Manhattan,Manhattan
2019-03-25T08:21:34Z,2019-03-25T08:26:03Z,2,1.2,6,0,0,9.3,yellow,cash,Upper West Side North,Lincoln Square West,Manhattan,Manhattan
2019-03-25T08:30:40Z,2019-03-25T08:46:16Z,1,2.91,13.5,0,0,16.8,yellow,cash,Upper East Side North,Morningside Heights,Manhattan,Manhattan
2019-03-25T08:37:44Z,2019-03-25T08:51:13Z,1,2.45,11,0,0,14.3,yellow,cash,Upper West Side North,East Harlem South,Manhattan,Manhattan
2019-03-25T08:45:56Z,2019-03-25T08:51:03Z,1,1.49,6,0,0,6.8,green,cash,North Corona,Jackson Heights,Queens,Queens
2019-03-25T08:58:57Z,2019-03-25T09:00:57Z,1,0.68,4,0,0,4.8,green,cash,Long Island City/Queens Plaza,Astoria,Queens,Queens
2019-03-25T09:07:29Z,2019-03-25T09:30:47Z,1,2.92,16,4.82,0,24.12,yellow,credit card,Midtown Center,Hudson Sq,Manhattan,Manhattan
2019-03-25T09:47:25Z,2019-03-25T09:51:31Z,1,0.64,4.5,1.06,0,6.36,green,credit card,Central Harlem,Morningside Heights,Manhattan,Manhattan
2019-03-25T09:48:52Z,2019-03-25T09:58:21Z,1,0.35,7,2.58,0,12.88,yellow,credit card,Midtown North,Central Park,Manhattan,Manhattan
2019-03-25T09:53:53Z,2019-03-25T10:07:37Z,1,1.14,9.5,2.56,0,15.36,yellow,credit card,Midtown Center,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-25T09:54:53Z,2019-03-25T10:04:18Z,2,1.53,7.5,2.16,0,12.96,yellow,credit card,Upper West Side South,Clinton West,Manhattan,Manhattan
2019-03-25T10:09:54Z,2019-03-25T10:38:10Z,1,5.22,22,5.06,0,30.36,yellow,credit card,Financial District North,Clinton East,Manhattan,Manhattan
2019-03-25T10:14:02Z,2019-03-25T10:22:22Z,1,0.7,6.5,0,0,9.8,yellow,cash,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
2019-03-25T10:40:03Z,2019-03-25T10:51:38Z,1,1.54,9,3.08,0,15.38,yellow,credit card,SoHo,Meatpacking/West Village West,Manhattan,Manhattan
2019-03-25T11:24:53Z,2019-03-25T11:41:40Z,5,3.79,15,3.66,0,21.96,yellow,credit card,Lenox Hill East,East Village,Manhattan,Manhattan
2019-03-25T11:26:53Z,2019-03-25T12:02:13Z,1,3.21,21.5,0,0,24.8,yellow,credit card,Penn Station/Madison Sq West,Lenox Hill East,Manhattan,Manhattan
2019-03-25T11:35:08Z,2019-03-25T12:01:14Z,1,4.79,20,2.33,0,25.63,yellow,credit card,Penn Station/Madison Sq West,Boerum Hill,Manhattan,Brooklyn
2019-03-25T11:39:44Z,2019-03-25T11:53:42Z,1,1.73,10.5,0,0,11.3,yellow,cash,South Williamsburg,Downtown Brooklyn/MetroTech,Brooklyn,Brooklyn
2019-03-25T11:47:03Z,2019-03-25T11:51:01Z,1,0.6,5,0,0,8.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan
2019-03-25T12:40:44Z,2019-03-25T12:45:23Z,2,0.68,5,1.66,0,9.96,yellow,credit card,Clinton East,Clinton West,Manhattan,Manhattan
2019-03-25T12:44:45Z,2019-03-25T12:57:31Z,1,1.7,10,2.65,0,15.95,yellow,credit card,Murray Hill,Greenwich Village North,Manhattan,Manhattan
2019-03-25T12:48:01Z,2019-03-25T12:58:34Z,6,1.14,7.5,0,0,10.8,yellow,cash,Midtown North,Upper East Side South,Manhattan,Manhattan
2019-03-25T12:56:51Z,2019-03-25T13:17:52Z,1,5.3,19.5,4.55,0,27.35,yellow,credit card,Financial District North,East Chelsea,Manhattan,Manhattan
2019-03-25T13:07:20Z,2019-03-25T13:18:38Z,1,1.36,8.5,0,0,11.8,yellow,cash,Midtown Center,Lincoln Square East,Manhattan,Manhattan
2019-03-25T13:17:36Z,2019-03-25T13:26:21Z,1,1.89,8.5,2.36,0,14.16,yellow,credit card,Hudson Sq,Battery Park,Manhattan,Manhattan
2019-03-25T13:26:15Z,2019-03-25T13:45:29Z,1,1.39,12,0,0,15.3,yellow,cash,Murray Hill,Clinton East,Manhattan,Manhattan
2019-03-25T13:32:08Z,2019-03-25T13:35:44Z,1,0.9,5,1.65,0,9.95,yellow,credit card,West Chelsea/Hudson Yards,Flatiron,Manhattan,Manhattan
2019-03-25T13:38:56Z,2019-03-25T13:45:43Z,1,0.9,6.5,0,0,9.8,yellow,cash,Upper East Side South,Midtown East,Manhattan,Manhattan
2019-03-25T14:01:24Z,2019-03-25T14:18:26Z,0,2.5,13,2,0,18.3,yellow,credit card,Greenwich Village North,Midtown Center,Manhattan,Manhattan
2019-03-25T15:04:00Z,2019-03-25T15:08:10Z,0,0.9,5.5,1.25,0,7.55,yellow,credit card,Queensbridge/Ravenswood,Queensbridge/Ravenswood,Queens,Queens
2019-03-25T15:43:30Z,2019-03-25T15:51:00Z,1,0.62,6,1.4,0,10.7,yellow,credit card,Upper East Side South,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-25T15:43:32Z,2019-03-25T15:58:23Z,1,1.76,10.5,0,0,13.8,yellow,cash,Times Sq/Theatre District,Flatiron,Manhattan,Manhattan
2019-03-25T15:51:14Z,2019-03-25T16:01:50Z,1,1.16,8,2.26,0,13.56,yellow,credit card,Flatiron,Greenwich Village North,Manhattan,Manhattan
2019-03-25T15:54:47Z,2019-03-25T15:58:27Z,1,0.49,4.5,1,0,8.8,yellow,credit card,Yorkville East,Yorkville West,Manhattan,Manhattan
2019-03-25T16:02:33Z,2019-03-25T16:09:38Z,1,1.1,6.5,1,0,11.8,yellow,credit card,West Village,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-25T16:03:46Z,2019-03-25T16:48:35Z,1,15,46,9.55,0,57.35,yellow,credit card,JFK Airport,East Williamsburg,Queens,Brooklyn
2019-03-25T16:09:02Z,2019-03-25T17:02:37Z,1,18.51,52,9.83,5.76,75.39,yellow,credit card,JFK Airport,West Village,Queens,Manhattan
2019-03-25T16:15:41Z,2019-03-25T17:03:54Z,1,17.3,52,15,5.76,80.56,yellow,credit card,JFK Airport,Midtown South,Queens,Manhattan
2019-03-25T16:23:07Z,2019-03-25T16:28:11Z,1,0.7,5.5,1.95,0,11.75,yellow,credit card,Upper West Side South,Lincoln Square East,Manhattan,Manhattan
2019-03-25T16:23:11Z,2019-03-25T17:12:18Z,0,11.8,40.5,10.55,0,52.85,yellow,credit card,LaGuardia Airport,Boerum Hill,Queens,Brooklyn
2019-03-25T16:30:16Z,2019-03-25T16:45:30Z,3,2.71,12.5,4.2,0,21,yellow,credit card,SoHo,UN/Turtle Bay South,Manhattan,Manhattan
2019-03-25T16:32:14Z,2019-03-25T16:41:23Z,1,1.1,7.5,2.95,0,14.75,yellow,credit card,Garment District,Midtown South,Manhattan,Manhattan
2019-03-25T16:32:43Z,2019-03-25T16:42:13Z,1,2.6,10.5,2.95,0,17.75,yellow,credit card,Lenox Hill East,Kips Bay,Manhattan,Manhattan
2019-03-25T16:35:46Z,2019-03-25T16:41:39Z,1,0.7,5.5,1,0,10.8,yellow,credit card,Upper East Side South,Lenox Hill West,Manhattan,Manhattan
2019-03-25T16:38:03Z,2019-03-25T17:43:15Z,1,13.8,41.85,0,5.76,48.11,green,credit card,East Harlem South,South Jamaica,Manhattan,Queens
2019-03-25T16:56:42Z,2019-03-25T17:15:06Z,2,3.2,14.5,3.75,0,22.55,yellow,credit card,Upper East Side North,Times Sq/Theatre District,Manhattan,Manhattan
2019-03-25T16:59:11Z,2019-03-25T17:10:21Z,1,2,10,2.85,0,17.15,yellow,credit card,Upper East Side South,Upper West Side South,Manhattan,Manhattan
2019-03-25T17:52:56Z,2019-03-25T17:59:15Z,6,1.11,6,0,0,7.8,green,cash,Astoria,Old Astoria,Queens,Queens
2019-03-25T18:11:53Z,2019-03-25T18:19:45Z,1,0.7,6.5,2.16,0,12.96,yellow,credit card,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan
2019-03-25T18:15:35Z,2019-03-25T18:16:08Z,2,0.07,2.5,0,0,4.3,yellow,credit card,Williamsbridge/Olinville,Williamsbridge/Olinville,Bronx,Bronx
2019-03-25T18:34:28Z,2019-03-25T18:38:22Z,2,0.91,5,1.86,0,11.16,yellow,credit card,Upper East Side South,Lenox Hill East,Manhattan,Manhattan
2019-03-25T18:47:22Z,2019-03-25T18:57:06Z,3,1.21,7.5,0,0,11.8,yellow,cash,Clinton West,Clinton East,Manhattan,Manhattan
2019-03-25T18:51:35Z,2019-03-25T18:57:25Z,2,0.51,5.5,2.45,0,12.25,yellow,credit card,Midtown East,Murray Hill,Manhattan,Manhattan
2019-03-25T19:00:32Z,2019-03-25T19:03:42Z,1,0.48,4,0,0,8.3,yellow,cash,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-25T19:11:47Z,2019-03-25T19:22:25Z,2,1.77,9,1.33,0,14.63,yellow,credit card,Garment District,Sutton Place/Turtle Bay North,Manhattan,Manhattan
2019-03-25T19:14:27Z,2019-03-25T19:22:42Z,1,2.8,10,2.85,0,17.15,yellow,credit card,Financial District North,Alphabet City,Manhattan,Manhattan
2019-03-25T19:31:15Z,2019-03-25T19:36:58Z,1,1.1,6,2.05,0,12.35,yellow,credit card,Lenox Hill West,Yorkville West,Manhattan,Manhattan
2019-03-25T19:34:14Z,2019-03-25T19:49:43Z,1,1.38,10,0,0,11.8,green,cash,Inwood,Kingsbridge Heights,Manhattan,Bronx
2019-03-25T20:18:50Z,2019-03-25T20:28:27Z,2,2.6,10,0,0,13.8,yellow,cash,Clinton East,Upper West Side North,Manhattan,Manhattan
